,videoStreamingExperience,downloadSpeed,location,dnsLookupTime,createdAt,networkType,operatorName,networkAvailability,uploadSpeed,Latitude,Longitude,Location,state
1229,3.2476,0.19259594912671002,Lat. 37.4219983 Long. -122.084,131.0,1594222441959,4G LTE,T-Mobile,True,0.243433127673496,37.4219983,-122.084,"37.4219983, -122.084",California
1230,4.898636418486786,0.177624544786901,Lat. 7.2409617 Long. 5.2094817,4.0,1646044141625,4G LTE,Airtel NG,True,0.33759159224705404,7.2409617,5.2094817,"7.2409617, 5.2094817",Ondo
1231,4.898636418486786,0.5770950748037881,Lat. 7.2479058 Long. 5.2440966,39.0,1629748492243,4G LTE,CARD 1,True,0.154348125213458,7.2479058,5.2440966,"7.2479058, 5.2440966",Ondo
1232,3.779413539278387,0.555000577654157,Lat. 7.2573816 Long. 5.2244213,42.0,1629916525185,4G LTE,CARD 1,True,0.513783738738353,7.2573816,5.2244213,"7.2573816, 5.2244213",Ondo
1233,1.740539903336083,1.000773839149691,Lat. 9.5367608 Long. 6.4688266,2067.0,1643563111005,4G LTE,MTN,True,0.356549464204503,9.5367608,6.4688266,"9.5367608, 6.4688266",Niger
1234,-1.0,0.5991678043767891,Lat. 6.5863589 Long. 3.398587,62.0,1645792022830,4G LTE,MTN,True,0.23331961945325103,6.5863589,3.398587,"6.5863589, 3.398587",Lagos
1235,4.898636418486786,0.513617668373757,Lat. 6.5790504 Long. 3.3954351,30.0,1641505440581,4G LTE,MTN,True,0.24105334862530903,6.5790504,3.3954351,"6.5790504, 3.3954351",Lagos
1236,-1.0,0.298158407028327,Lat. 6.5790504 Long. 3.3954351,37.0,1641147641144,4G LTE,MTN,True,0.14604332854652802,6.5790504,3.3954351,"6.5790504, 3.3954351",Lagos
1237,4.898636418486786,0.5798513497879251,Lat. 7.3026954 Long. 5.144347,33.0,1636103143103,4G LTE,MTN - NG,True,0.5695022948800701,7.3026954,5.144347,"7.3026954, 5.144347",Ondo
1238,4.898636418486786,0.8336918548453001,Lat. 7.3036929 Long. 5.1453244,53.0,1640738508313,4G LTE,MTN - NG,True,0.542265228603197,7.3036929,5.1453244,"7.3036929, 5.1453244",Ondo
1239,3.2476,0.152617218335993,Lat. 37.4219983 Long. -122.084,128.0,1594228994903,4G LTE,T-Mobile,True,0.25646749005663,37.4219983,-122.084,"37.4219983, -122.084",California
1240,-1.0,0.004214959503426,Lat. 9.5339949 Long. 6.4688266,60.0,1643919152768,4G LTE,MTN,True,0.0,9.5339949,6.4688266,"9.5339949, 6.4688266",Niger
1241,3.7794135392783863,0.013485757678643,Lat. 8.9847565 Long. 7.6705801,193.0,1641283153888,3G HSPA,Airtel,True,0.19561010442085203,8.9847565,7.6705801,"8.9847565, 7.6705801",Nasarawa
1242,4.898636418486786,0.895162222022834,Lat. 9.4610057 Long. 12.0295256,74.0,1641592599144,4G LTE,MTN,True,0.5265822359245741,9.4610057,12.0295256,"9.4610057, 12.0295256",Adamawa
1243,5.0,1.569064637956018,Lat. 51.3996194 Long. -0.0171675,51.0,1639948911315,4G LTE,3,True,0.274594897795542,51.3996194,-0.0171675,"51.3996194, -0.0171675",England
1244,1.177060456136116,0.233586101706295,Lat. 9.5332546 Long. 6.4402403,171.0,1639437240891,4G HSPA+,Glo,True,0.025,9.5332546,6.4402403,"9.5332546, 6.4402403",Niger
1245,3.7794135392783863,0.7459685183523621,Lat. 6.5821104 Long. 3.398532,34.0,1637945710308,4G LTE,MTN,True,0.5058649465777131,6.5821104,3.398532,"6.5821104, 3.398532",Lagos
1246,4.898636418486786,0.949414477903006,Lat. 6.5846737 Long. 3.401424,30.0,1644731282246,4G LTE,MTN,True,0.432608402978617,6.5846737,3.401424,"6.5846737, 3.401424",Lagos
1247,4.898636418486786,0.6693666512024641,Lat. 7.2897849 Long. 5.1564024,5072.0,1631001579588,4G LTE,MTN - NG,True,0.42822661829608705,7.2897849,5.1564024,"7.2897849, 5.1564024",Ondo
1248,2.5588270785567753,0.22698083919017803,Lat. 8.9844139 Long. 7.6705801,56.0,1644099909780,4G HSPA+,Airtel,True,0.181241012248398,8.9844139,7.6705801,"8.9844139, 7.6705801",Nasarawa
1249,4.898636418486786,1.474944587539522,Lat. 7.230613 Long. 5.2193272,4.0,1646044357347,4G LTE,MTN NG,True,0.075,7.230613,5.2193272,"7.230613, 5.2193272",Ondo
1250,4.898636418486786,0.9870437102589181,Lat. 9.5306842 Long. 6.4421857,40.0,1639813387452,4G LTE,MTN,True,0.515695689802503,9.5306842,6.4421857,"9.5306842, 6.4421857",Niger
1251,4.898636418486786,0.554367015350899,Lat. 6.578713 Long. 3.3960655,37.0,1645806438855,4G LTE,MTN,True,0.22817600179058703,6.578713,3.3960655,"6.578713, 3.3960655",Lagos
1252,4.898636418486786,0.744538912146244,Lat. 7.3018874 Long. 5.1438028,43.0,1645703321106,4G LTE,MTN - NG,True,0.5687232219732571,7.3018874,5.1438028,"7.3018874, 5.1438028",Ondo
1253,3.779413539278387,0.5424468086538811,Lat. 7.3027865 Long. 5.1331168,55.0,1600340100121,4G LTE,CARD 1,True,0.488718662142379,7.3027865,5.1331168,"7.3027865, 5.1331168",Ondo
1254,0.993073488596597,0.06512344179259501,Lat. 7.2911885 Long. 5.1511889,69.0,1637876690257,4G LTE,MTN,True,0.075,7.2911885,5.1511889,"7.2911885, 5.1511889",Ondo
1255,4.898636418486786,0.033031254621642005,Lat. 7.2976596 Long. 5.1353135,35060.0,1645521563821,4G LTE,MTN NG,True,0.045863426703955004,7.2976596,5.1353135,"7.2976596, 5.1353135",Ondo
1256,3.678049957765174,0.35196630219053204,Lat. 7.2978717 Long. 5.1450433,3.0,1646041937845,4G HSPA+,9mobile,True,0.075,7.2978717,5.1450433,"7.2978717, 5.1450433",Ondo
1257,4.898636418486786,0.014698219733726,Lat. 7.3035886 Long. 5.1453959,59.0,1641755666219,4G LTE,MTN - NG,True,0.550644602996624,7.3035886,5.1453959,"7.3035886, 5.1453959",Ondo
1258,4.898636418486786,0.8542225249734171,Lat. 7.3036929 Long. 5.1453244,165.0,1640745653887,4G LTE,MTN - NG,True,0.539100940474326,7.3036929,5.1453244,"7.3036929, 5.1453244",Ondo
1259,4.898636418486786,0.351202679766687,Lat. 7.1645892 Long. 5.5838823,274.0,1639269306725,4G LTE,Glo,True,0.539567391644972,7.1645892,5.5838823,"7.1645892, 5.5838823",Ondo
1260,4.898636418486786,0.895162222022834,Lat. 9.4610057 Long. 12.0295256,74.0,1641592599144,4G LTE,MTN,True,0.5265822359245741,9.4610057,12.0295256,"9.4610057, 12.0295256",Adamawa
1261,3.7794135392783863,0.07942194871982701,Lat. 6.5823668 Long. 3.3985785,87.0,1639429525442,4G LTE,MTN,True,0.33316682938088704,6.5823668,3.3985785,"6.5823668, 3.3985785",Lagos
1262,5.0,1.560242587782771,Lat. 7.2508549 Long. 5.1818247,4.0,1646044307945,4G LTE,MTN NG,True,0.0,7.2508549,5.1818247,"7.2508549, 5.1818247",Ondo
1263,4.797272836973573,0.21648300699760903,Lat. 51.365417 Long. -0.0990848,37.0,1639334168238,4G LTE,3,True,0.336401895020189,51.365417,-0.0990848,"51.365417, -0.0990848",England
1264,3.7794135392783863,0.696986731894349,Lat. 6.5760181 Long. 3.4004783,295.0,1645879339306,4G LTE,MTN,True,0.432683443464823,6.5760181,3.4004783,"6.5760181, 3.4004783",Lagos
1265,4.898636418486786,0.660041461702191,Lat. 7.2901506 Long. 5.1537956,66.0,1630774480019,4G HSPA+,CARD 2,True,0.301695700480733,7.2901506,5.1537956,"7.2901506, 5.1537956",Ondo
1266,-1.0,0.24357392122752902,Lat. 9.1132131 Long. 7.2236584,196.0,1639660769566,4G LTE,Glo,True,0.233406947840807,9.1132131,7.2236584,"9.1132131, 7.2236584",Federal Capital Territory
1267,3.7794135392783863,0.49289571727722603,Lat. 6.5823687 Long. 3.398579,39.0,1641839349910,4G LTE,MTN,True,0.404741205837207,6.5823687,3.398579,"6.5823687, 3.398579",Lagos
1268,5.0,1.7691275243984972,Lat. 51.3996632 Long. -0.0171725,4.0,1639341410796,4G LTE,3,True,0.543091672452581,51.3996632,-0.0171725,"51.3996632, -0.0171725",England
1269,-1.0,-1.0,Lat. 6.5822605 Long. 3.400164,2036.0,1640759432216,4G LTE,MTN,True,0.0,6.5822605,3.400164,"6.5822605, 3.400164",Lagos
1270,3.7794135392783863,0.322835635996269,Lat. 6.5820544 Long. 3.3984984,151.0,1640868458923,4G LTE,MTN,True,0.450175067961506,6.5820544,3.3984984,"6.5820544, 3.3984984",Lagos
1271,-1.0,0.018795738880186,Lat. 8.9662023 Long. 7.6639977,135.0,1645739186571,4G HSPA+,Airtel,True,0.0,8.9662023,7.6639977,"8.9662023, 7.6639977",Nasarawa
1272,4.898636418486786,0.012831874685657002,Lat. 7.3015222 Long. 5.1351116,53.0,1639413130521,4G LTE,MTN Nigeria Communications,True,0.36516177010316303,7.3015222,5.1351116,"7.3015222, 5.1351116",Ondo
1273,-1.0,-1.0,Lat. 7.303353 Long. 5.1456502,47.0,1640389702826,4G LTE,Airtel,True,0.0,7.303353,5.1456502,"7.303353, 5.1456502",Ondo
1274,3.7794135392783863,0.5257109666548171,Lat. 6.5789648 Long. 3.3960142,52.0,1641456829625,4G LTE,MTN,True,0.48891024139057304,6.5789648,3.3960142,"6.5789648, 3.3960142",Lagos
1275,4.898636418486786,0.40460362878349304,Lat. 7.2911552 Long. 5.1541214,39.0,1618662759635,4G LTE,MTN - NG,True,0.50000052040915,7.2911552,5.1541214,"7.2911552, 5.1541214",Ondo
1276,-1.0,0.3984619531876,Lat. 9.5332576 Long. 6.4402378,142.0,1639429142116,4G LTE,Glo,True,0.025,9.5332576,6.4402378,"9.5332576, 6.4402378",Niger
1277,3.7794135392783863,0.8873924265827091,Lat. 6.5790249 Long. 3.3992175,264.0,1645396102483,4G LTE,MTN,True,0.25198707461104203,6.5790249,3.3992175,"6.5790249, 3.3992175",Lagos
1278,3.678049957765174,0.14072022759993802,Lat. 6.5846737 Long. 3.401424,56.0,1644666481938,4G LTE,MTN,True,0.0,6.5846737,3.401424,"6.5846737, 3.401424",Lagos
1279,4.898636418486786,0.43272488790143704,Lat. 51.4010889 Long. 0.0178656,140.0,1636732953043,4G LTE,3,True,0.470290356631732,51.4010889,0.0178656,"51.4010889, 0.0178656",England
1280,4.898636418486786,0.462610626765789,Lat. 6.4347418 Long. 3.4439756,2037.0,1645545768685,4G LTE,MTN,True,0.395625702073704,6.4347418,3.4439756,"6.4347418, 3.4439756",Lagos
1281,-1.0,-1.0,Lat. 9.5313257 Long. 6.4447259,1492.0,1639113206710,4G HSPA+,Glo,True,0.0,9.5313257,6.4447259,"9.5313257, 6.4447259",Niger
1282,3.7794135392783863,0.000606014156784,Lat. 6.5821917 Long. 3.3985317,85.0,1645268309265,4G LTE,MTN,True,0.0,6.5821917,3.3985317,"6.5821917, 3.3985317",Lagos
1283,4.898636418486786,0.7912431860649901,Lat. 7.2847893 Long. 5.2255594,210.0,1640829122473,4G LTE,Glo,True,0.5970368720858561,7.2847893,5.2255594,"7.2847893, 5.2255594",Ondo
1284,3.779413539278387,0.7641628724585171,Lat. 7.2789533 Long. 5.140805,5.0,1599732170026,3G HSUP,MTN Nigeria Communications,True,0.28743741074127704,7.2789533,5.140805,"7.2789533, 5.140805",Ondo
1285,-1.0,-1.0,Lat. 8.9850991 Long. 7.6705801,4753.0,1640458835841,4G HSPA+,Airtel,True,0.0,8.9850991,7.6705801,"8.9850991, 7.6705801",Nasarawa
1286,3.7794135392783863,0.382909919532732,Lat. 6.5823724 Long. 3.3985894,188.0,1640902542333,4G LTE,MTN,True,0.38577483012290503,6.5823724,3.3985894,"6.5823724, 3.3985894",Lagos
1287,3.7794135392783863,0.40435096207109705,Lat. 6.5790462 Long. 3.3960655,146.0,1644896288448,4G LTE,MTN,True,0.075,6.5790462,3.3960655,"6.5790462, 3.3960655",Lagos
1288,3.7794135392783863,0.688830504180691,Lat. 7.2859849 Long. 5.2242206,5.0,1640643706390,4G LTE,Glo,True,0.6079502928527191,7.2859849,5.2242206,"7.2859849, 5.2242206",Ondo
1289,3.779413539278387,0.620013412636307,Lat. 7.2787161 Long. 5.1406788,167.0,1631065944045,4G LTE,MTN Nigeria Communications,True,0.418948614641368,7.2787161,5.1406788,"7.2787161, 5.1406788",Ondo
1290,-1.0,0.234601693452844,Lat. 9.5369113 Long. 6.4696858,42.0,1641901352938,4G LTE,MTN,True,0.240426029067441,9.5369113,6.4696858,"9.5369113, 6.4696858",Niger
1291,3.678049957765174,0.24691776049187103,Lat. 7.2978717 Long. 5.1450433,4.0,1646041713030,4G HSPA+,9mobile,True,0.025,7.2978717,5.1450433,"7.2978717, 5.1450433",Ondo
1292,0.8955894774948711,0.011532650706738002,Lat. 9.5419162 Long. 6.4704921,1045.0,1639125794759,3G HSPA,Glo,True,0.025,9.5419162,6.4704921,"9.5419162, 6.4704921",Niger
1293,-1.0,0.781690954442475,Lat. 6.4277522 Long. 3.4120884,36.0,1645708311021,4G LTE,MTN,True,0.025,6.4277522,3.4120884,"6.4277522, 3.4120884",Lagos
1294,4.797272836973573,0.041366796324152,Lat. 7.29131 Long. 5.1542309,40.0,1629468883607,4G LTE,MTN - NG,True,0.561806317922231,7.29131,5.1542309,"7.29131, 5.1542309",Ondo
1295,2.5588270785567753,0.5747047401744231,Lat. 9.6026049 Long. 6.5174753,59.0,1639580669039,4G LTE,Glo,True,0.025,9.6026049,6.5174753,"9.6026049, 6.5174753",Niger
1296,-1.0,-1.0,Lat. 8.9782046 Long. 7.6726151,86.0,1640455201914,4G HSPA+,Airtel,True,0.0,8.9782046,7.6726151,"8.9782046, 7.6726151",Nasarawa
1297,3.678049957765174,0.44542582476256604,Lat. 7.270375 Long. 5.1583733,5728.0,1646043234762,4G LTE,Airtel NG,True,0.175063268005547,7.270375,5.1583733,"7.270375, 5.1583733",Ondo
1298,-1.0,-1.0,Lat. 6.5822041 Long. 3.3985432,2041.0,1640848525944,4G LTE,MTN,True,0.0,6.5822041,3.3985432,"6.5822041, 3.3985432",Lagos
1299,3.7794135392783863,0.5942190338909601,Lat. 9.5350067 Long. 6.4515088,48.0,1639567283177,4G HSPA+,Glo,True,0.075,9.5350067,6.4515088,"9.5350067, 6.4515088",Niger
1300,-1.0,0.131383295352691,Lat. 9.5367608 Long. 6.4688266,106.0,1643817693656,4G LTE,MTN,True,0.466072505899608,9.5367608,6.4688266,"9.5367608, 6.4688266",Niger
1301,3.2476,0.07717743809770701,Lat. 7.2774863 Long. 5.144347,5.0,1595487226066,3G HSUP,MTN Nigeria Communications,True,0.225157120117352,7.2774863,5.144347,"7.2774863, 5.144347",Ondo
1302,4.898636418486786,0.55216089306127,Lat. 7.307036 Long. 5.1445886,89.0,1636793119146,4G LTE,MTN - NG,True,0.47494669679640206,7.307036,5.1445886,"7.307036, 5.1445886",Ondo
1303,4.898636418486786,0.7517422684944081,Lat. 6.4269038 Long. 3.4118079,38.0,1644501776315,4G LTE,MTN,True,0.075,6.4269038,3.4118079,"6.4269038, 3.4118079",Lagos
1304,-1.0,0.366925202453636,Lat. 6.4698419 Long. 3.5851718000000004,35.0,1639219620751,4G LTE,MTN,True,0.234064000335432,6.4698419,3.5851718000000004,"6.4698419, 3.5851718000000004",Lagos
1305,4.898636418486786,0.9197452754685371,Lat. 7.3036929 Long. 5.1453244,47.0,1640813228642,4G LTE,MTN - NG,True,0.624854722338353,7.3036929,5.1453244,"7.3036929, 5.1453244",Ondo
1306,4.898636418486786,0.338473953962284,Lat. 7.1662775 Long. 5.5828975,48.0,1638707917950,4G LTE,Airtel,True,0.42199628685073703,7.1662775,5.5828975,"7.1662775, 5.5828975",Ondo
1307,4.898636418486786,1.474944587539522,Lat. 7.230613 Long. 5.2193272,4.0,1646044357347,4G LTE,MTN NG,True,0.075,7.230613,5.2193272,"7.230613, 5.2193272",Ondo
1308,3.678049957765174,0.130975795414304,Lat. 6.5820562 Long. 3.3984971,107.0,1640696420210,4G LTE,MTN,True,0.075,6.5820562,3.3984971,"6.5820562, 3.3984971",Lagos
1309,-1.0,0.366925202453636,Lat. 6.4698419 Long. 3.5851718000000004,35.0,1639219620751,4G LTE,MTN,True,0.234064000335432,6.4698419,3.5851718000000004,"6.4698419, 3.5851718000000004",Lagos
1310,-1.0,0.621401798397169,Lat. 6.579807 Long. 3.4013827,138.0,1644944908014,4G LTE,MTN,True,0.20731549630773802,6.579807,3.4013827,"6.579807, 3.4013827",Lagos
1311,3.549981899360443,0.142401731675797,Lat. 7.2958552 Long. 5.1486287,75.0,1630700085264,4G LTE,MTN - NG,True,0.232428256762458,7.2958552,5.1486287,"7.2958552, 5.1486287",Ondo
1312,4.898636418486786,0.9289823155378051,Lat. 7.3017792 Long. 5.136203,5222.0,1630070745073,4G LTE,MTN NG,True,0.59207691706022,7.3017792,5.136203,"7.3017792, 5.136203",Ondo
1313,4.898636418486786,0.24238857272143102,Lat. 7.2847766 Long. 5.1534698,1396.0,1630816810897,4G HSPA+,CARD 2,True,0.22625125184351003,7.2847766,5.1534698,"7.2847766, 5.1534698",Ondo
1314,3.779413539278387,0.25475436351338304,Lat. 7.2416717 Long. 5.2074833,6.0,1646044140680,4G HSPA+,9mobile,True,0.075,7.2416717,5.2074833,"7.2416717, 5.2074833",Ondo
1315,4.898636418486786,0.502327908401745,Lat. 7.2508549 Long. 5.1818247,58.0,1646043837590,4G LTE,MTN NG,True,0.0,7.2508549,5.1818247,"7.2508549, 5.1818247",Ondo
1316,-1.0,-1.0,Lat. 8.9868123 Long. 7.6705801,707.0,1643886137754,3G HSPA,Airtel,True,0.0,8.9868123,7.6705801,"8.9868123, 7.6705801",Nasarawa
1317,4.898636418486786,0.7820056448428141,Lat. 7.3030242 Long. 5.1449986,212.0,1633248157637,4G LTE,MTN - NG,True,0.5092731832533091,7.3030242,5.1449986,"7.3030242, 5.1449986",Ondo
1318,2.5588270785567753,0.14006071250916002,Lat. 9.0075307 Long. 7.4626466,84.0,1639741428358,4G LTE,Glo,True,0.0,9.0075307,7.4626466,"9.0075307, 7.4626466",Federal Capital Territory
1319,4.898636418486786,0.8103888284478721,Lat. 7.3036929 Long. 5.1453244,35.0,1641407195112,4G LTE,MTN - NG,True,0.56898267599788,7.3036929,5.1453244,"7.3036929, 5.1453244",Ondo
1320,-1.0,-1.0,Lat. 51.3996544 Long. -0.0171123,46.0,1646076051612,4G LTE,3,True,0.0,51.3996544,-0.0171123,"51.3996544, -0.0171123",England
1321,-1.0,0.25697870376895704,Lat. 7.1662815 Long. 5.5825693,5125.0,1639258422119,4G LTE,Airtel,True,0.228531383561585,7.1662815,5.5825693,"7.1662815, 5.5825693",Ondo
1322,3.2476,0.153884803205893,Lat. 7.3951664 Long. 3.7585869,5.0,1593361209684,4G LTE,Airtel NG,True,0.10936097309247801,7.3951664,3.7585869,"7.3951664, 3.7585869",Oyo
1323,3.7794135392783863,0.8398192917378081,Lat. 6.5782128 Long. 3.4014015,64.0,1644773915533,4G LTE,MTN,True,0.366718619755176,6.5782128,3.4014015,"6.5782128, 3.4014015",Lagos
1324,2.5588270785567753,0.06258665534006301,Lat. 7.224736 Long. 5.1998405,680.0,1637941868839,4G HSPA+,Emij,True,0.075,7.224736,5.1998405,"7.224736, 5.1998405",Ondo
1325,-1.0,0.024287347109146002,Lat. 9.5360693 Long. 6.4688266,94.0,1642976407338,4G LTE,MTN,True,0.246679198138321,9.5360693,6.4688266,"9.5360693, 6.4688266",Niger
1326,3.549981899360443,0.05561924185510501,Lat. 51.4111057 Long. -0.0259816,149.0,1639768882886,4G LTE,3,True,0.025,51.4111057,-0.0259816,"51.4111057, -0.0259816",England
1327,0.8650634602538411,0.349182459426487,Lat. 9.5374523 Long. 6.4688266,51.0,1643283457223,4G LTE,MTN,True,0.45278998939457304,9.5374523,6.4688266,"9.5374523, 6.4688266",Niger
1328,4.898636418486786,0.674714144421518,Lat. 6.4269027 Long. 3.4118037,32.0,1644580210020,4G LTE,MTN,True,0.475580562740649,6.4269027,3.4118037,"6.4269027, 3.4118037",Lagos
1329,3.779413539278387,0.55770945213596,Lat. 7.2479058 Long. 5.2440966,53.0,1629749392240,4G LTE,CARD 1,True,0.43908115676372206,7.2479058,5.2440966,"7.2479058, 5.2440966",Ondo
1330,4.898636418486786,0.7620643475047271,Lat. 7.1661778 Long. 5.5827283,33.0,1639242251885,4G LTE,Airtel,True,0.312388234386312,7.1661778,5.5827283,"7.1661778, 5.5827283",Ondo
1331,5.0,1.172300556300272,Lat. 51.3936007 Long. -0.0415246,3.0,1639847173636,4G LTE,3,True,0.24783110298804803,51.3936007,-0.0415246,"51.3936007, -0.0415246",England
1332,4.898636418486786,0.9540776138455551,Lat. 7.230613 Long. 5.2193272,4.0,1646044339049,4G LTE,MTN NG,True,0.075,7.230613,5.2193272,"7.230613, 5.2193272",Ondo
1333,2.5588270785567753,0.9047517567720311,Lat. 7.2813216 Long. 5.1912796,202.0,1638462397579,4G LTE,CARD 1,True,0.175675755445785,7.2813216,5.1912796,"7.2813216, 5.1912796",Ondo
1334,4.898636418486786,0.08124224265117301,Lat. 7.2749679 Long. 5.1590093,6.0,1646043326659,4G LTE,MTN NG,True,0.075,7.2749679,5.1590093,"7.2749679, 5.1590093",Ondo
1335,3.61952455653433,0.129491502019168,Lat. 7.3020161 Long. 5.1398259,45.0,1639569480580,4G LTE,MTN Nigeria Communications,True,0.517514533521723,7.3020161,5.1398259,"7.3020161, 5.1398259",Ondo
1336,3.779413539278387,0.7635621154833141,Lat. 7.2691884 Long. 5.1352258,44.0,1630822014447,4G LTE,MTN Nigeria Communications,True,0.461673154094893,7.2691884,5.1352258,"7.2691884, 5.1352258",Ondo
1337,1.765463979727283,0.729989485828467,Lat. 8.980624 Long. 7.6715976,46.0,1643748058506,4G LTE,MTN,True,0.075,8.980624,7.6715976,"8.980624, 7.6715976",Nasarawa
1338,4.898636418486786,0.48284912299019406,Lat. 7.271765 Long. 5.1614983,6.0,1646043299487,4G LTE,Airtel NG,True,0.35350355264596,7.271765,5.1614983,"7.271765, 5.1614983",Ondo
1339,4.898636418486786,0.21150936648405302,Lat. 7.3027509 Long. 5.1332109,10.0,1635224111483,4G LTE,MTN - NG,True,0.367691634960894,7.3027509,5.1332109,"7.3027509, 5.1332109",Ondo
1340,2.5588270785567753,0.079318171571643,Lat. 7.3074861 Long. 5.1665048,41.0,1641506221735,4G LTE,CARD 1,True,0.025,7.3074861,5.1665048,"7.3074861, 5.1665048",Ondo
1341,-1.0,0.505070728494422,Lat. 6.583341 Long. 3.401424,2036.0,1641621266785,4G LTE,MTN,True,0.165786258910986,6.583341,3.401424,"6.583341, 3.401424",Lagos
1342,4.898636418486786,0.781376517212208,Lat. 6.5926948 Long. 3.3832695,30.0,1642979767395,4G LTE,MTN,True,0.39344164851336005,6.5926948,3.3832695,"6.5926948, 3.3832695",Lagos
1343,3.549981899360443,0.09437868145902001,Lat. 51.504927 Long. -0.0178852,364.0,1639311666399,4G LTE,3,True,0.508132012950643,51.504927,-0.0178852,"51.504927, -0.0178852",England
1344,4.898636418486786,0.964499514294712,Lat. 7.2805883 Long. 5.1671566,63.0,1633187044908,4G LTE,MTN - NG,True,0.35043833261796903,7.2805883,5.1671566,"7.2805883, 5.1671566",Ondo
1345,4.898636418486786,0.9900621925532871,Lat. 7.303353 Long. 5.1456502,51.0,1641027403947,4G LTE,MTN - NG,True,0.6264239205360891,7.303353,5.1456502,"7.303353, 5.1456502",Ondo
1346,-1.0,-1.0,Lat. 51.3996545 Long. -0.0171024,62.0,1646078883305,4G LTE,3,True,0.0,51.3996545,-0.0171024,"51.3996545, -0.0171024",England
1347,4.898636418486786,1.168070969205983,Lat. 7.303353 Long. 5.1456502,33.0,1641035480507,4G LTE,MTN - NG,True,0.499683503921215,7.303353,5.1456502,"7.303353, 5.1456502",Ondo
1348,4.898636418486786,0.39715845875885303,Lat. 7.1661334 Long. 5.5826434,49.0,1643898368345,4G LTE,Airtel,True,0.5037197196233251,7.1661334,5.5826434,"7.1661334, 5.5826434",Ondo
1349,0.8,0.213979072680056,Lat. 8.9939493 Long. 7.6694541,43.0,1643709602321,4G HSPA+,Airtel,True,0.025,8.9939493,7.6694541,"8.9939493, 7.6694541",Nasarawa
1350,3.678049957765174,0.44542582476256604,Lat. 7.270375 Long. 5.1583733,5728.0,1646043234762,4G LTE,Airtel NG,True,0.175063268005547,7.270375,5.1583733,"7.270375, 5.1583733",Ondo
1351,3.7794135392783863,0.125040361878954,Lat. 8.9882676 Long. 7.5586384,44.0,1644606977617,4G LTE,MTN,True,0.24721705169224,8.9882676,7.5586384,"8.9882676, 7.5586384",Federal Capital Territory
1352,3.779413539278387,0.6770658842068841,Lat. 7.2749679 Long. 5.1590093,4.0,1646043489453,4G LTE,MTN NG,True,0.075,7.2749679,5.1590093,"7.2749679, 5.1590093",Ondo
1353,3.678049957765174,0.416131538515327,Lat. 7.2978717 Long. 5.1450433,3.0,1646041849333,4G HSPA+,9mobile,True,0.075,7.2978717,5.1450433,"7.2978717, 5.1450433",Ondo
1354,4.898636418486786,0.343380240726454,Lat. 9.0901244 Long. 7.5167711,143.0,1639687169405,4G LTE,MTN,True,0.229752238332385,9.0901244,7.5167711,"9.0901244, 7.5167711",Federal Capital Territory
1355,3.7794135392783863,0.383969563508509,Lat. 9.5370942 Long. 6.4694928,58.0,1643501015268,4G LTE,MTN,True,0.43532636153136206,9.5370942,6.4694928,"9.5370942, 6.4694928",Niger
1356,4.797272836973573,0.229095650641532,Lat. 6.5819802 Long. 3.3993214,295.0,1639413325594,4G LTE,MTN,True,0.0,6.5819802,3.3993214,"6.5819802, 3.3993214",Lagos
1357,4.898636418486786,0.864486881081242,Lat. 7.3018887 Long. 5.1438074,41.0,1645711473538,4G LTE,MTN - NG,True,0.5718523731257921,7.3018887,5.1438074,"7.3018887, 5.1438074",Ondo
1358,4.898636418486786,0.7374722937697611,Lat. 9.4533859 Long. 12.0527274,72.0,1640630302478,4G LTE,MTN,True,0.17325971046570102,9.4533859,12.0527274,"9.4533859, 12.0527274",Adamawa
1359,3.7794135392783863,0.6643303768090111,Lat. 6.5823567 Long. 3.3985687,118.0,1645671447592,4G LTE,MTN,True,0.577947185258273,6.5823567,3.3985687,"6.5823567, 3.3985687",Lagos
1360,3.779413539278387,0.538387478323046,Lat. 7.3627787 Long. 5.0958258,90.0,1639683809164,4G LTE,MTN Nigeria Communications,True,0.41175636374623703,7.3627787,5.0958258,"7.3627787, 5.0958258",Ondo
1361,4.898636418486786,0.24919846334695903,Lat. 7.2508549 Long. 5.1818247,39.0,1646044273192,4G LTE,MTN NG,True,0.0,7.2508549,5.1818247,"7.2508549, 5.1818247",Ondo
1362,-1.0,-1.0,Lat. 6.5823697 Long. 3.3985736,162.0,1641362358452,4G LTE,MTN,True,0.0,6.5823697,3.3985736,"6.5823697, 3.3985736",Lagos
1363,4.898636418486786,0.051590938643088,Lat. 7.2958545 Long. 5.148621,6750.0,1630620763542,4G LTE,MTN - NG,True,0.507202125167691,7.2958545,5.148621,"7.2958545, 5.148621",Ondo
1364,-1.0,0.5148428364138751,Lat. 6.5825662 Long. 3.3984084,123.0,1640952937115,4G LTE,MTN,True,0.21524031854126302,6.5825662,3.3984084,"6.5825662, 3.3984084",Lagos
1365,-1.0,0.48117464002713606,Lat. 6.5820573 Long. 3.3985071,212.0,1645214298099,4G LTE,MTN,True,0.20186291588368502,6.5820573,3.3985071,"6.5820573, 3.3985071",Lagos
1366,4.898636418486786,0.762962302352533,Lat. 7.3043356 Long. 5.1479308,2053.0,1640204306231,4G LTE,MTN,True,0.514737938830934,7.3043356,5.1479308,"7.3043356, 5.1479308",Ondo
